Date,UTC,WH
2023-12-27 11:57:02,1703689022,0.0
2023-12-27 11:59:21,1703689161,0.0
2023-12-27 12:00:30,1703689230,1.0
2023-12-27 12:01:39,1703689299,0.0
2023-12-27 12:02:48,1703689368,0.0
2023-12-27 12:03:56,1703689436,0.0
2023-12-27 12:05:05,1703689505,1.0
2023-12-27 12:06:14,1703689574,0.0
2023-12-27 12:07:23,1703689643,0.0
2023-12-27 12:08:32,1703689712,0.0
2023-12-27 12:09:40,1703689780,1.0
2023-12-27 12:10:49,1703689849,0.0
2023-12-27 12:13:08,1703689988,1.0
2023-12-27 12:14:19,1703690059,0.0
2023-12-27 12:15:26,1703690126,1.0
2023-12-27 12:16:35,1703690195,0.0
2023-12-27 12:17:44,1703690264,0.0
2023-12-27 12:18:53,1703690333,1.0
2023-12-27 12:20:02,1703690402,0.0
2023-12-27 12:21:10,1703690470,1.0
2023-12-27 12:22:19,1703690539,0.0
2023-12-27 12:23:28,1703690608,0.0
2023-12-27 12:24:36,1703690676,1.0
2023-12-27 12:26:55,1703690815,1.0
2023-12-27 12:28:04,1703690884,0.0
2023-12-27 12:29:13,1703690953,1.0
2023-12-27 12:30:21,1703691021,0.0
2023-12-27 12:31:30,1703691090,1.0
2023-12-27 12:33:00,1703691180,0.0
2023-12-27 12:34:10,1703691250,1.0
2023-12-27 12:35:19,1703691319,0.0
2023-12-27 12:36:28,1703691388,1.0
2023-12-27 12:37:38,1703691458,1.0
2023-12-27 12:38:48,1703691528,1.0
2023-12-27 12:39:57,1703691597,1.0
2023-12-27 12:41:06,1703691666,0.0
2023-12-27 12:42:15,1703691735,1.0
2023-12-27 12:43:23,1703691803,1.0
2023-12-27 12:44:32,1703691872,1.0
2023-12-27 12:45:41,1703691941,0.0
2023-12-27 12:46:49,1703692009,1.0
2023-12-27 12:47:57,1703692077,1.0
2023-12-27 12:49:06,1703692146,1.0
2023-12-27 12:50:15,1703692215,1.0
2023-12-27 12:51:24,1703692284,0.0
2023-12-27 12:52:34,1703692354,1.0
2023-12-27 12:53:42,1703692422,1.0
2023-12-27 12:54:51,1703692491,0.0
2023-12-27 12:56:00,1703692560,1.0
2023-12-27 12:58:19,1703692699,1.0
2023-12-27 12:59:28,1703692768,1.0
2023-12-27 13:00:37,1703692837,1.0
2023-12-27 13:01:45,1703692905,2.0
2023-12-27 13:02:54,1703692974,0.0
2023-12-27 13:04:03,1703693043,1.0
2023-12-27 13:05:11,1703693111,1.0
2023-12-27 13:06:22,1703693182,1.0
2023-12-27 13:07:31,1703693251,1.0
2023-12-27 13:08:39,1703693319,1.0
2023-12-27 13:09:47,1703693387,1.0
2023-12-27 13:10:55,1703693455,1.0
2023-12-27 13:12:04,1703693524,1.0
2023-12-27 13:13:13,1703693593,0.0
2023-12-27 13:14:21,1703693661,1.0
2023-12-27 13:15:30,1703693730,2.0
2023-12-27 13:16:39,1703693799,1.0
2023-12-27 13:17:47,1703693867,2.0
2023-12-27 13:18:58,1703693938,1.0
2023-12-27 13:20:08,1703694008,1.0
2023-12-27 13:21:19,1703694079,1.0
2023-12-27 13:22:27,1703694147,1.0
2023-12-27 13:23:36,1703694216,1.0
2023-12-27 13:24:45,1703694285,1.0
2023-12-27 13:25:54,1703694354,1.0
2023-12-27 13:27:03,1703694423,1.0
2023-12-27 13:28:03,1703694483,1.0
2023-12-27 13:29:11,1703694551,1.0
2023-12-27 13:30:20,1703694620,1.0
2023-12-27 13:31:29,1703694689,1.0
2023-12-27 13:32:38,1703694758,1.0
2023-12-27 13:33:46,1703694826,1.0
2023-12-27 13:34:55,1703694895,1.0
2023-12-27 13:35:56,1703694956,1.0
2023-12-27 13:37:06,1703695026,1.0
2023-12-27 13:38:06,1703695086,1.0
2023-12-27 13:39:15,1703695155,2.0
2023-12-27 13:40:45,1703695245,1.0
2023-12-27 13:41:53,1703695313,2.0
2023-12-27 13:43:02,1703695382,2.0
2023-12-27 13:44:20,1703695460,1.0
2023-12-27 13:45:29,1703695529,2.0
2023-12-27 13:46:38,1703695598,1.0
2023-12-27 13:47:47,1703695667,1.0
2023-12-27 13:48:55,1703695735,1.0
2023-12-27 13:50:05,1703695805,1.0
2023-12-27 13:51:14,1703695874,1.0
2023-12-27 13:52:23,1703695943,1.0
2023-12-27 13:53:31,1703696011,1.0
2023-12-27 13:54:42,1703696082,1.0
2023-12-27 13:55:51,1703696151,1.0
2023-12-27 13:56:59,1703696219,1.0
2023-12-27 13:58:08,1703696288,1.0
2023-12-27 13:59:17,1703696357,1.0
2023-12-27 14:00:24,1703696424,1.0
2023-12-27 14:01:33,1703696493,1.0
2023-12-27 14:02:42,1703696562,2.0
2023-12-27 14:03:50,1703696630,1.0
2023-12-27 14:04:59,1703696699,1.0
2023-12-27 14:06:08,1703696768,2.0
2023-12-27 14:07:17,1703696837,2.0
2023-12-27 14:08:34,1703696914,2.0
2023-12-27 14:09:44,1703696984,2.0
2023-12-27 14:11:58,1703697118,2.0
2023-12-27 14:13:07,1703697187,1.0
2023-12-27 14:14:15,1703697255,2.0
2023-12-27 14:15:24,1703697324,2.0
2023-12-27 14:16:32,1703697392,2.0
2023-12-27 14:17:41,1703697461,2.0
2023-12-27 14:18:49,1703697529,2.0
2023-12-27 14:20:09,1703697609,2.0
2023-12-27 14:21:17,1703697677,1.0
2023-12-27 14:22:28,1703697748,2.0
2023-12-27 14:23:36,1703697816,1.0
2023-12-27 14:24:45,1703697885,1.0
2023-12-27 14:25:54,1703697954,2.0
2023-12-27 14:27:03,1703698023,2.0
2023-12-27 14:28:11,1703698091,1.0
2023-12-27 14:29:20,1703698160,1.0
2023-12-27 14:30:29,1703698229,1.0
2023-12-27 14:31:38,1703698298,1.0
2023-12-27 14:32:47,1703698367,1.0
2023-12-27 14:33:55,1703698435,2.0
2023-12-27 14:35:02,1703698502,2.0
2023-12-27 14:36:13,1703698573,2.0
2023-12-27 14:37:22,1703698642,1.0
2023-12-27 14:38:30,1703698710,2.0
2023-12-27 14:39:40,1703698780,2.0
2023-12-27 14:40:49,1703698849,1.0
2023-12-27 14:41:58,1703698918,1.0
2023-12-27 14:43:07,1703698987,2.0
2023-12-27 14:44:15,1703699055,1.0
2023-12-27 14:45:26,1703699126,1.0
2023-12-27 14:46:34,1703699194,1.0
2023-12-27 14:47:43,1703699263,2.0
2023-12-27 14:49:02,1703699342,2.0
2023-12-27 14:50:10,1703699410,2.0
2023-12-27 14:51:31,1703699491,3.0
2023-12-27 14:54:46,1703699686,7.0
2023-12-27 14:55:54,1703699754,2.0
2023-12-27 14:57:03,1703699823,3.0
2023-12-27 14:58:12,1703699892,2.0
2023-12-27 14:59:21,1703699961,2.0
2023-12-27 15:00:40,1703700040,3.0
2023-12-27 15:01:50,1703700110,3.0
2023-12-27 15:02:59,1703700179,2.0
2023-12-27 15:04:07,1703700247,2.0
2023-12-27 15:05:16,1703700316,2.0
2023-12-27 15:06:24,1703700384,1.0
2023-12-27 15:07:32,1703700452,2.0
2023-12-27 15:08:41,1703700521,2.0
2023-12-27 15:10:00,1703700600,3.0
2023-12-27 15:11:11,1703700671,3.0
2023-12-27 15:12:19,1703700739,2.0
2023-12-27 15:13:28,1703700808,3.0
2023-12-27 15:14:37,1703700877,1.0
2023-12-27 15:15:46,1703700946,1.0
2023-12-27 15:16:55,1703701015,2.0
2023-12-27 15:18:03,1703701083,2.0
2023-12-27 15:19:10,1703701150,3.0
2023-12-27 15:20:19,1703701219,2.0
2023-12-27 15:21:29,1703701289,2.0
2023-12-27 15:22:38,1703701358,3.0
2023-12-27 15:23:47,1703701427,2.0
2023-12-27 15:24:58,1703701498,3.0
2023-12-27 15:26:07,1703701567,2.0
2023-12-27 15:27:15,1703701635,3.0
2023-12-27 15:28:26,1703701706,2.0
2023-12-27 15:29:35,1703701775,1.0
2023-12-27 15:30:43,1703701843,2.0
2023-12-27 15:31:51,1703701911,2.0
2023-12-27 15:32:51,1703701971,3.0
2023-12-27 15:34:01,1703702041,2.0
2023-12-27 15:35:10,1703702110,2.0
2023-12-27 15:36:19,1703702179,1.0
2023-12-27 15:37:29,1703702249,2.0
2023-12-27 15:38:36,1703702316,3.0
2023-12-27 15:40:47,1703702447,2.0
2023-12-27 15:41:56,1703702516,0.0
2023-12-27 15:43:04,1703702584,2.0
2023-12-27 15:44:13,1703702653,3.0
2023-12-27 15:45:22,1703702722,2.0
2023-12-27 15:46:31,1703702791,3.0
2023-12-27 15:47:38,1703702858,3.0
2023-12-27 15:48:47,1703702927,2.0
2023-12-27 15:49:56,1703702996,3.0
2023-12-27 15:51:04,1703703064,2.0
2023-12-27 15:52:23,1703703143,3.0
2023-12-27 15:53:32,1703703212,3.0
2023-12-27 15:54:43,1703703283,2.0
2023-12-27 15:55:51,1703703351,2.0
2023-12-27 15:57:00,1703703420,3.0
2023-12-27 15:58:09,1703703489,2.0
2023-12-27 15:59:17,1703703557,2.0
2023-12-27 16:00:26,1703703626,2.0
2023-12-27 16:01:35,1703703695,2.0
2023-12-27 16:02:44,1703703764,1.0
2023-12-27 16:03:52,1703703832,2.0
2023-12-27 16:05:01,1703703901,2.0
2023-12-27 16:06:11,1703703971,2.0
2023-12-27 16:07:19,1703704039,2.0
2023-12-27 16:08:27,1703704107,2.0
2023-12-27 16:09:36,1703704176,2.0
2023-12-27 16:10:45,1703704245,2.0
2023-12-27 16:11:53,1703704313,3.0
2023-12-27 16:13:02,1703704382,2.0
2023-12-27 16:14:11,1703704451,2.0
2023-12-27 16:16:22,1703704582,2.0
2023-12-27 16:17:31,1703704651,2.0
2023-12-27 16:18:39,1703704719,2.0
2023-12-27 16:19:48,1703704788,2.0
2023-12-27 16:20:57,1703704857,1.0
2023-12-27 16:22:07,1703704927,2.0
2023-12-27 16:23:15,1703704995,2.0
2023-12-27 16:24:24,1703705064,2.0
2023-12-27 16:26:33,1703705193,1.0
2023-12-27 16:27:42,1703705262,2.0
2023-12-27 16:28:49,1703705329,0.0
2023-12-27 16:29:57,1703705397,2.0
2023-12-27 16:31:06,1703705466,1.0
2023-12-27 16:32:15,1703705535,2.0
2023-12-27 16:33:24,1703705604,2.0
2023-12-27 16:34:33,1703705673,2.0
2023-12-27 16:35:43,1703705743,3.0
2023-12-27 16:36:52,1703705812,2.0
2023-12-27 16:38:01,1703705881,2.0
2023-12-27 16:39:08,1703705948,2.0
2023-12-27 16:40:18,1703706018,3.0
2023-12-27 16:41:26,1703706086,2.0
2023-12-27 16:42:35,1703706155,2.0
2023-12-27 16:43:44,1703706224,2.0
2023-12-27 16:44:53,1703706293,2.0
2023-12-27 16:46:01,1703706361,2.0
2023-12-27 16:47:10,1703706430,1.0
2023-12-27 16:48:19,1703706499,1.0
2023-12-27 16:49:28,1703706568,1.0
2023-12-27 16:50:38,1703706638,1.0
2023-12-27 16:51:47,1703706707,1.0
2023-12-27 16:52:56,1703706776,1.0
2023-12-27 16:54:04,1703706844,1.0
2023-12-27 16:56:18,1703706978,1.0
2023-12-27 16:57:27,1703707047,2.0
2023-12-27 16:58:36,1703707116,2.0
2023-12-27 16:59:43,1703707183,1.0
2023-12-27 17:00:52,1703707252,2.0
2023-12-27 17:01:52,1703707312,1.0
2023-12-27 17:03:01,1703707381,2.0
2023-12-27 17:04:09,1703707449,1.0
2023-12-27 17:05:18,1703707518,1.0
2023-12-27 17:06:27,1703707587,1.0
2023-12-27 17:07:48,1703707668,1.0
2023-12-27 17:08:56,1703707736,1.0
2023-12-27 17:10:05,1703707805,2.0
2023-12-27 17:11:13,1703707873,1.0
2023-12-27 17:12:22,1703707942,1.0
2023-12-27 17:13:31,1703708011,2.0
2023-12-27 17:14:39,1703708079,1.0
2023-12-27 17:15:48,1703708148,1.0
2023-12-27 17:16:57,1703708217,1.0
2023-12-27 17:18:06,1703708286,2.0
2023-12-27 17:19:14,1703708354,2.0
2023-12-27 17:20:23,1703708423,2.0
2023-12-27 17:21:32,1703708492,1.0
2023-12-27 17:22:43,1703708563,2.0
2023-12-27 17:23:53,1703708633,2.0
2023-12-27 17:25:02,1703708702,1.0
2023-12-27 17:26:11,1703708771,2.0
2023-12-27 17:27:20,1703708840,1.0
2023-12-27 17:28:29,1703708909,1.0
2023-12-27 17:29:38,1703708978,1.0
2023-12-27 17:30:46,1703709046,1.0
2023-12-27 17:31:55,1703709115,1.0
2023-12-27 17:33:06,1703709186,1.0
2023-12-27 17:34:14,1703709254,2.0
2023-12-27 17:35:23,1703709323,1.0
2023-12-27 17:36:32,1703709392,1.0
2023-12-27 17:37:41,1703709461,2.0
2023-12-27 17:38:51,1703709531,1.0
2023-12-27 17:40:00,1703709600,1.0
2023-12-27 17:41:07,1703709667,2.0
2023-12-27 17:42:16,1703709736,1.0
2023-12-27 17:43:24,1703709804,1.0
2023-12-27 17:44:44,1703709884,2.0
2023-12-27 17:45:52,1703709952,1.0
2023-12-27 17:47:01,1703710021,1.0
2023-12-27 17:48:08,1703710088,1.0
2023-12-27 17:49:17,1703710157,1.0
2023-12-27 17:50:26,1703710226,1.0
2023-12-27 17:51:34,1703710294,2.0
2023-12-27 17:52:43,1703710363,1.0
2023-12-27 17:53:54,1703710434,1.0
2023-12-27 17:55:02,1703710502,0.0
2023-12-27 17:56:13,1703710573,1.0
2023-12-27 17:57:23,1703710643,2.0
2023-12-27 17:58:42,1703710722,1.0
2023-12-27 17:59:51,1703710791,1.0
2023-12-27 18:01:00,1703710860,1.0
2023-12-27 18:02:08,1703710928,1.0
2023-12-27 18:03:17,1703710997,1.0
2023-12-27 18:04:25,1703711065,1.0
2023-12-27 18:05:34,1703711134,1.0
2023-12-27 18:06:43,1703711203,1.0
2023-12-27 18:07:52,1703711272,1.0
2023-12-27 18:09:02,1703711342,1.0
2023-12-27 18:10:11,1703711411,1.0
2023-12-27 18:11:20,1703711480,1.0
2023-12-27 18:12:29,1703711549,1.0
2023-12-27 18:13:37,1703711617,1.0
2023-12-27 18:14:46,1703711686,1.0
2023-12-27 18:17:05,1703711825,1.0
2023-12-27 18:18:16,1703711896,1.0
2023-12-27 18:19:26,1703711966,1.0
2023-12-27 18:20:37,1703712037,0.0
2023-12-27 18:21:46,1703712106,1.0
2023-12-27 18:22:54,1703712174,1.0
2023-12-27 18:24:03,1703712243,1.0
2023-12-27 18:25:12,1703712312,1.0
2023-12-27 18:26:21,1703712381,1.0
2023-12-27 18:28:30,1703712510,1.0
2023-12-27 18:29:39,1703712579,1.0
2023-12-27 18:30:48,1703712648,1.0
2023-12-27 18:31:56,1703712716,1.0
2023-12-27 18:33:05,1703712785,0.0
2023-12-27 18:34:14,1703712854,1.0
2023-12-27 18:35:22,1703712922,1.0
2023-12-27 18:36:33,1703712993,1.0
2023-12-27 18:37:42,1703713062,0.0
2023-12-27 18:38:53,1703713133,1.0
2023-12-27 18:40:23,1703713223,1.0
2023-12-27 18:41:31,1703713291,0.0
2023-12-27 18:42:40,1703713360,1.0
2023-12-27 18:43:50,1703713430,1.0
2023-12-27 18:44:59,1703713499,0.0
2023-12-27 18:46:08,1703713568,1.0
2023-12-27 18:47:17,1703713637,1.0
2023-12-27 18:48:25,1703713705,0.0
2023-12-27 18:49:34,1703713774,1.0
2023-12-27 18:51:53,1703713913,0.0
2023-12-27 18:53:02,1703713982,1.0
2023-12-27 18:54:11,1703714051,0.0
2023-12-27 18:55:20,1703714120,1.0
2023-12-27 18:56:31,1703714191,0.0
2023-12-27 18:57:41,1703714261,1.0
2023-12-27 18:58:50,1703714330,0.0
2023-12-27 18:59:59,1703714399,1.0
2023-12-27 19:01:09,1703714469,0.0
2023-12-27 19:02:17,1703714537,1.0
2023-12-27 19:03:27,1703714607,0.0
2023-12-27 19:04:47,1703714687,1.0
2023-12-27 19:05:55,1703714755,0.0
2023-12-27 19:07:04,1703714824,1.0
2023-12-27 19:08:13,1703714893,0.0
2023-12-27 19:09:21,1703714961,0.0
2023-12-27 19:10:30,1703715030,1.0
2023-12-27 19:11:39,1703715099,0.0
2023-12-27 19:12:47,1703715167,1.0
2023-12-27 19:13:56,1703715236,0.0
2023-12-27 19:15:07,1703715307,0.0
2023-12-27 19:16:16,1703715376,1.0
2023-12-27 19:17:24,1703715444,0.0
2023-12-27 19:18:33,1703715513,0.0
2023-12-27 19:19:43,1703715583,1.0
2023-12-27 19:20:52,1703715652,0.0
2023-12-27 19:22:01,1703715721,0.0
2023-12-27 19:23:09,1703715789,0.0
2023-12-27 19:24:18,1703715858,1.0
2023-12-27 19:25:27,1703715927,0.0
2023-12-27 19:26:36,1703715996,0.0
2023-12-27 19:27:45,1703716065,0.0
2023-12-27 19:28:54,1703716134,1.0
2023-12-27 19:30:02,1703716202,0.0
2023-12-27 19:31:11,1703716271,0.0
2023-12-27 19:32:18,1703716338,0.0
2023-12-27 19:33:27,1703716407,1.0
2023-12-27 19:34:27,1703716467,0.0
2023-12-27 19:35:36,1703716536,0.0
2023-12-27 19:36:45,1703716605,0.0
2023-12-27 19:37:54,1703716674,0.0
2023-12-27 19:39:02,1703716742,1.0
2023-12-27 19:40:11,1703716811,0.0
2023-12-27 19:41:20,1703716880,0.0
2023-12-27 19:42:29,1703716949,0.0
2023-12-27 19:43:36,1703717016,0.0
2023-12-27 19:44:45,1703717085,0.0
2023-12-27 19:45:54,1703717154,0.0
2023-12-27 19:47:02,1703717222,1.0
2023-12-27 19:48:11,1703717291,0.0
2023-12-27 19:49:20,1703717360,0.0
2023-12-27 19:50:29,1703717429,0.0
2023-12-27 19:51:37,1703717497,0.0
2023-12-27 19:52:46,1703717566,0.0
2023-12-27 19:53:55,1703717635,0.0
2023-12-27 19:55:03,1703717703,1.0
2023-12-27 19:56:12,1703717772,0.0
2023-12-27 19:57:21,1703717841,0.0
2023-12-27 19:58:30,1703717910,0.0
2023-12-27 19:59:38,1703717978,0.0
2023-12-27 20:00:47,1703718047,0.0
2023-12-27 20:01:56,1703718116,0.0
2023-12-27 20:03:05,1703718185,0.0
2023-12-27 20:04:13,1703718253,0.0
2023-12-27 20:05:22,1703718322,0.0
2023-12-27 20:06:30,1703718390,1.0
2023-12-27 20:07:38,1703718458,0.0
2023-12-27 20:08:47,1703718527,0.0
2023-12-27 20:09:56,1703718596,0.0
2023-12-27 20:11:04,1703718664,0.0
2023-12-27 20:12:13,1703718733,0.0
2023-12-27 20:13:22,1703718802,0.0
2023-12-27 20:14:30,1703718870,0.0
2023-12-27 20:15:39,1703718939,0.0
2023-12-27 20:16:48,1703719008,0.0
2023-12-27 20:17:55,1703719075,0.0
2023-12-27 20:19:04,1703719144,0.0
2023-12-27 20:20:13,1703719213,1.0
2023-12-27 20:21:13,1703719273,0.0
2023-12-27 20:22:23,1703719343,0.0
2023-12-27 20:23:32,1703719412,0.0
2023-12-27 20:24:41,1703719481,0.0
2023-12-27 20:25:50,1703719550,0.0
2023-12-27 20:26:59,1703719619,0.0
2023-12-27 20:28:07,1703719687,0.0
2023-12-27 20:29:16,1703719756,0.0
2023-12-27 20:30:25,1703719825,0.0
2023-12-27 20:31:34,1703719894,0.0
2023-12-27 20:32:42,1703719962,0.0
2023-12-27 20:33:51,1703720031,0.0
2023-12-27 20:35:00,1703720100,0.0
2023-12-27 20:36:09,1703720169,0.0
2023-12-27 20:37:17,1703720237,0.0
2023-12-27 20:38:26,1703720306,0.0
2023-12-27 20:39:35,1703720375,1.0
2023-12-27 20:40:43,1703720443,0.0
2023-12-27 20:41:54,1703720514,0.0
2023-12-27 20:43:03,1703720583,0.0
2023-12-27 20:44:13,1703720653,0.0
2023-12-27 20:45:22,1703720722,0.0
2023-12-27 20:46:31,1703720791,0.0
2023-12-27 20:47:39,1703720859,0.0
2023-12-27 20:48:48,1703720928,0.0
2023-12-27 20:49:56,1703720996,0.0
2023-12-27 20:51:16,1703721076,0.0
2023-12-27 20:52:24,1703721144,0.0
2023-12-27 20:53:33,1703721213,0.0
2023-12-27 20:54:42,1703721282,0.0
2023-12-27 20:55:51,1703721351,0.0
2023-12-27 20:56:59,1703721419,0.0
2023-12-27 20:58:09,1703721489,0.0
2023-12-27 20:59:28,1703721568,0.0
2023-12-27 21:00:37,1703721637,0.0
2023-12-27 21:01:46,1703721706,0.0
2023-12-27 21:02:55,1703721775,0.0
2023-12-27 21:03:55,1703721835,0.0
2023-12-27 21:05:04,1703721904,0.0
2023-12-27 21:06:23,1703721983,0.0
2023-12-27 21:07:32,1703722052,0.0
2023-12-27 21:08:40,1703722120,0.0
2023-12-27 21:09:49,1703722189,0.0
2023-12-27 21:10:58,1703722258,0.0
2023-12-27 21:12:07,1703722327,0.0
2023-12-27 21:13:07,1703722387,0.0
2023-12-27 21:14:14,1703722454,0.0
2023-12-27 21:15:23,1703722523,0.0
2023-12-27 21:16:32,1703722592,0.0
2023-12-27 21:17:41,1703722661,0.0
2023-12-27 21:18:49,1703722729,0.0
2023-12-27 21:19:58,1703722798,0.0
2023-12-27 21:21:07,1703722867,0.0
